emp_no,emp_title_id,birth_date,first_name,last_name,sex,hire_date
218698,s0001,3/24/1956,Dinah,Chaudhury,M,1/28/1986
48858,s0002,4/6/1964,Manohar,Hertweck,M,1/28/1986
250738,e0003,1/27/1964,Sajjan,Haraldson,F,1/28/1986
488811,s0001,9/10/1955,Annemarie,Simkin,M,1/28/1986
42695,s0001,6/13/1961,Vojin,Standera,M,1/28/1986
264170,e0003,11/28/1961,Sahrah,Straney,M,1/28/1986
275680,e0003,6/15/1958,Anneli,Anandan,M,1/28/1986
290388,e0003,11/13/1960,Christ,Ozeki,M,1/28/1986
231333,s0001,8/21/1954,Kinh,Stroustrup,F,1/28/1986
21911,e0003,5/18/1961,Nobuyoshi,Montemayor,F,1/28/1986
77958,e0003,12/24/1960,Kensei,Marrakchi,M,1/28/1986
104696,s0001,10/23/1953,Lansing,Aseltine,F,1/28/1986
474654,s0001,8/20/1953,Rayond,Schach,M,1/28/1986
54968,e0003,9/4/1952,Rafael,Bondorf,M,1/28/1986
54661,e0004,5/19/1958,Tru,Bahi,M,1/28/1986
93545,e0003,9/2/1962,Naftali,Syang,M,1/28/1986
466459,e0003,8/2/1956,Randy,Flexer,F,1/28/1986
212162,e0003,5/5/1956,Kiyokazu,Aingworth,M,1/28/1986
202473,s0001,1/20/1953,Sigeru,Perry,M,1/28/1986
36235,e0003,11/16/1952,Rajmohan,Rebaine,M,1/28/1986
234902,e0003,6/4/1963,Pragnesh,Cochrane,M,1/28/1986
234004,s0001,9/17/1953,Neelam,Marrevee,F,1/28/1986
292089,e0003,9/4/1956,Ronghao,Lores,M,1/28/1986
296821,s0001,12/19/1952,Charlene,Cooman,M,1/28/1986
264110,s0001,9/12/1960,Shiv,Piazza,M,1/28/1986
19929,e0004,3/5/1954,Saniya,Katzenelson,F,1/28/1986
283262,s0001,5/20/1954,Chrisa,Cullers,M,1/28/1986
94201,e0003,2/26/1953,Mana,Fabrizio,F,1/28/1986
299680,s0001,12/17/1959,Sadegh,Katalagarianos,M,1/28/1986
432258,e0003,4/13/1964,Bilhanan,Engberts,M,1/28/1986
22053,s0001,10/16/1958,Arlette,Brendel,M,1/28/1986
204943,e0003,8/6/1955,Jiakeng,Hartvigsen,M,1/28/1986
468103,e0002,12/31/1954,Demin,Remmers,F,1/28/1986
253692,s0001,11/16/1961,Mabry,Otillio,F,1/28/1986
445650,e0002,11/19/1960,Emdad,Mandelberg,M,1/28/1986
249632,e0002,7/15/1956,Atreyi,Fandrianto,M,1/28/1986
455050,e0002,7/12/1959,Jaques,Serre,F,1/28/1986
64329,e0003,1/16/1964,Geoffry,Pena,M,1/28/1986
75574,s0001,9/15/1954,Utpal,Melton,F,1/28/1986
51003,s0001,9/13/1963,Achilleas,Geffroy,F,1/28/1986
482286,e0003,2/21/1958,Mary,Thambidurai,M,1/28/1986
256235,s0001,3/7/1952,Oguz,Halevi,M,1/28/1986
72189,e0003,10/26/1959,Giri,Candan,F,1/28/1986
268868,e0003,1/8/1961,Kayoko,Jiafu,M,1/28/1986
204688,e0003,9/27/1961,Boguslaw,Xiaoshan,F,1/28/1986
499547,e0003,1/26/1963,Berto,Flowers,M,1/28/1986
221080,e0003,6/17/1955,Tesuya,Rosaz,M,1/28/1986
254220,e0002,8/13/1954,Ziyad,Marshall,M,1/28/1986
57519,s0001,4/21/1962,Woody,Brodie,M,1/28/1986
457390,e0003,5/10/1959,Geraldo,Schlumberger,M,1/28/1986
212749,s0001,7/8/1956,Subhada,Rosti,M,1/28/1986
79299,s0001,6/11/1961,Torsten,Koblick,F,1/28/1986
102465,s0002,5/17/1953,IEEE,Chiola,M,1/28/1986
282728,s0002,10/23/1959,Remko,Lanteri,M,1/28/1986
445270,s0001,1/17/1963,Stamatina,Przulj,M,1/28/1986
289285,e0004,2/14/1952,Mohua,Miake,F,1/28/1986
477871,e0003,8/18/1961,Tsuneo,Decleir,F,1/28/1986
235816,s0001,11/1/1959,Berthier,Tokunaga,M,1/28/1986
19946,s0001,4/28/1953,Owen,Levasseur,M,1/28/1986
68619,e0003,2/11/1958,Martine,Pargaonkar,M,1/28/1986
30488,e0003,9/30/1959,Berry,Peng,M,1/28/1986
470475,s0001,8/8/1952,Josyula,Siepmann,M,1/28/1986
229788,s0001,4/26/1960,Yuichiro,Lund,M,1/28/1986
27008,e0003,10/27/1955,Turgut,Gluchowski,F,1/28/1986
258451,s0002,2/9/1955,Nahla,Menhardt,M,1/28/1986
246911,s0001,7/15/1956,Eishiro,Kaiser,F,1/28/1986
264996,e0004,12/31/1952,Gian,Avouris,F,1/28/1986
221302,e0003,2/14/1954,Tomokazu,Lieblein,F,1/28/1986
240781,e0003,4/16/1964,Xiaobin,Kulisch,F,1/28/1986
424701,e0003,5/31/1957,Danco,Puoti,M,1/28/1986
240293,s0001,8/29/1956,Lubomir,Klerer,M,1/28/1986
57141,s0001,3/28/1960,Mark,Oxenboll,M,1/28/1986
405746,s0002,8/3/1955,Heon,Mondadori,M,1/28/1986
469034,s0001,2/28/1963,Ebru,Beerel,M,1/28/1986
277540,s0002,9/2/1961,Poornachandra,Thiran,M,1/28/1986
265135,e0003,2/11/1958,Kotesh,Bazelow,M,1/28/1986
80712,e0003,8/11/1963,Sahrah,Ranon,M,1/28/1986
224360,e0003,1/10/1963,Ziva,Fiutem,M,1/28/1986
205121,s0001,1/4/1957,Hinrich,Lindenbaum,M,1/28/1986
243950,e0003,2/19/1952,Lidong,Argence,M,1/28/1986
479363,s0001,1/17/1958,Nimmagadda,Selvestrel,M,1/28/1986
452016,e0003,8/20/1958,Gunilla,Thummel,F,1/28/1986
492154,e0003,1/6/1963,Kerhong,Kalloufi,M,1/28/1986
410137,s0001,10/11/1952,Seongbin,Murthy,M,1/28/1986
210266,s0001,7/12/1960,Gill,Demri,M,1/28/1986
474552,s0001,11/11/1957,Ramzi,Steinauer,M,1/28/1986
480802,e0004,7/8/1957,Debaprosad,Winter,F,1/28/1986
39607,e0003,4/4/1961,Gen,Kropatsch,F,1/28/1986
278882,s0001,9/3/1953,Garnet,Vrecion,F,1/28/1986
418711,s0002,9/25/1953,Feipei,Christianini,F,1/28/1986
105569,s0001,9/3/1959,Byong,Murillo,M,1/28/1986
207717,e0003,2/2/1958,Kankanahalli,Madeira,M,1/29/1986
482499,e0003,4/7/1961,Mountaz,Mateescu,F,1/29/1986
46414,e0003,3/11/1953,Ferdinand,Schahn,M,1/29/1986
80844,e0004,6/26/1952,Brigham,Hellwagner,F,1/29/1986
491731,s0002,10/16/1964,Shai,Hennings,M,1/29/1986
93044,s0001,6/18/1956,Vasilis,Boissier,F,1/29/1986
68361,e0002,12/20/1958,Basant,Speek,F,1/29/1986
51093,e0003,2/14/1959,Ohad,Crelier,M,1/29/1986
70400,s0001,6/2/1955,Srinidhi,Lorcy,M,1/29/1986
63886,s0001,7/13/1957,Kien,Candan,M,1/29/1986
241204,e0003,1/11/1955,Fumitake,Dehkordi,M,1/29/1986
68769,s0001,4/5/1952,Gill,Akaboshi,M,1/29/1986
447604,s0001,2/18/1957,Ibibia,Dayang,F,1/29/1986
10158,e0003,4/1/1958,Khedija,Mitsuhashi,M,1/29/1986
90495,e0003,7/24/1958,Arun,Stasinski,F,1/29/1986
76788,e0001,2/6/1955,Shigeu,Conia,M,1/29/1986
469373,s0001,8/18/1962,Ger,Bhattacharjee,M,1/29/1986
457102,e0003,2/6/1960,Theron,Pintelas,M,1/29/1986
276432,s0001,11/27/1960,Bikash,Luca,F,1/29/1986
478463,e0003,4/7/1956,Djelloul,Rabehasaina,M,1/29/1986
445884,s0001,5/5/1960,Martijn,Angel,F,1/29/1986
89911,e0003,9/17/1956,Elliott,Michaeli,F,1/29/1986
88783,s0001,11/19/1962,Dipayan,Gruenwald,M,1/29/1986
230627,s0001,10/27/1964,Chenxi,Alblas,F,1/29/1986
105938,s0001,1/16/1957,Udo,Hambrick,M,1/29/1986
494881,e0002,2/11/1953,Zhongwei,Peres,M,1/29/1986
98390,e0003,12/24/1956,Richara,Porotnikoff,F,1/29/1986
443840,s0001,5/4/1955,Oguz,Fairtlough,F,1/29/1986
472191,e0003,12/10/1963,Sachio,Brendel,F,1/29/1986
265443,e0002,10/9/1952,Dinkar,Hellwagner,M,1/29/1986
81660,s0002,5/13/1952,Arno,Schaap,M,1/29/1986
12082,s0001,9/20/1953,Xinan,Yamaashi,M,1/29/1986
248417,e0003,10/28/1963,Qunsheng,Huttel,F,1/29/1986
281743,e0003,8/19/1955,Mitchel,Beeson,F,1/29/1986
249030,e0003,11/24/1957,Wojceich,Berendt,M,1/29/1986
299584,e0003,8/23/1957,Hsiangchu,Birke,F,1/29/1986
458688,s0001,6/11/1953,Munehiro,Hopewell,F,1/29/1986
247413,e0002,1/22/1959,Uriel,Spinelli,M,1/29/1986
238504,e0003,12/29/1955,Baruch,Fiebach,F,1/29/1986
202508,s0001,2/4/1953,Remco,Cangellaris,F,1/29/1986
275208,s0001,11/25/1956,Freyja,Shiratori,F,1/29/1986
46838,s0001,10/28/1954,Yakichi,Marzano,M,1/29/1986
483176,e0003,10/30/1959,Radhia,Schach,M,1/29/1986
436550,e0003,1/5/1956,Florina,Perng,F,1/29/1986
75081,s0001,2/19/1953,Vesna,Gien,F,1/29/1986
419374,s0002,6/12/1952,Yoshinari,Pollacia,M,1/29/1986
46171,e0002,1/13/1959,Tesuya,Plavsic,M,1/29/1986
234042,s0001,2/7/1961,Valdiodio,Linares,M,1/29/1986
492171,e0003,9/20/1961,Chrisa,Pesch,F,1/29/1986
234266,s0001,9/24/1957,Mamdouh,Cusworth,M,1/29/1986
78122,s0001,7/14/1961,Constantino,Reutenauer,M,1/29/1986
406094,e0002,5/15/1952,Rasiah,Sudbeck,M,1/29/1986
245715,s0001,3/17/1961,Yechezkel,Plotkin,M,1/29/1986
101598,e0003,5/24/1962,Dung,Weedon,M,1/29/1986
33946,e0002,12/12/1956,Rosalie,Frijda,M,1/29/1986
455082,s0001,12/28/1962,Mabhin,Kuhnemann,M,1/29/1986
453442,e0003,3/24/1961,Abdulah,Besancenot,M,1/29/1986
251518,e0002,2/25/1954,Duke,Perng,F,1/29/1986
406178,e0003,11/19/1959,Youngkon,Daescu,F,1/29/1986
490827,s0001,9/7/1952,Hyuncheol,Vitiello,F,1/29/1986
49341,s0001,12/13/1961,Basem,Klerer,F,1/29/1986
287931,s0001,8/22/1953,Sariel,Tsukuda,F,1/29/1986
279390,e0002,3/14/1956,Shim,Rahimi,F,1/29/1986
253162,e0003,1/30/1963,Rosalyn,Luby,F,1/29/1986
491613,e0003,9/17/1962,Ortrud,Anido,F,1/29/1986
231774,e0003,8/24/1964,Adly,Tischendorf,M,1/29/1986
480285,s0001,11/24/1963,Berhard,Molenaar,F,1/29/1986
279572,s0002,9/19/1958,Dipankar,Baba,M,1/29/1986
29484,e0003,4/9/1960,Randy,Eickenmeyer,F,1/29/1986
264223,e0003,9/27/1959,Dines,Klyachko,F,1/29/1986
244817,s0001,1/29/1956,Moty,Kawashima,F,1/29/1986
250121,e0004,5/23/1964,Zhonghui,Perelgut,F,1/29/1986
420470,e0003,1/19/1960,Mayumi,Serre,F,1/29/1986
271436,e0002,9/8/1952,Fei,Cummings,F,1/29/1986
407043,e0003,8/15/1955,Hercules,Kushnir,F,1/29/1986
467773,s0002,8/13/1954,Xuejia,Guenter,M,1/29/1986
452136,s0001,8/3/1964,Khaled,Rabejac,F,1/29/1986
52981,e0003,2/10/1954,Howell,Hutton,M,1/29/1986
281195,e0003,1/3/1954,Zengping,Undy,M,1/29/1986
248899,s0001,3/8/1959,Sanjit,Oberman,F,1/29/1986
228987,s0001,12/13/1956,Breannda,Lemarechal,M,1/29/1986
283154,e0002,1/22/1956,Leaf,Narahari,F,1/29/1986
434033,e0002,6/18/1954,Sedat,Itzfeldt,M,1/29/1986
256390,s0001,9/25/1962,Sastry,McDermid,M,1/29/1986
92888,s0001,3/29/1955,Chanjung,Capobianchi,F,1/29/1986
255038,e0003,5/30/1956,Ronghao,Azulay,M,1/29/1986
12128,s0001,9/13/1953,Yannik,Barreiro,F,1/29/1986
467182,e0003,10/1/1960,Renee,Ashish,M,1/29/1986
209171,s0002,5/26/1964,Dung,Markovitch,M,1/29/1986
78285,s0001,8/9/1956,Marek,Anick,M,1/29/1986
447426,s0001,5/6/1957,Bodh,Diderrich,M,1/29/1986
80767,e0003,7/27/1962,Vitali,Vitiello,M,1/29/1986
215712,e0003,10/22/1958,Valery,Kohling,M,1/29/1986
233841,s0001,7/27/1956,Stevo,Giaccio,F,1/29/1986
36434,s0002,10/15/1960,Uinam,Bolsens,F,1/29/1986
476585,e0002,5/26/1960,Kristina,Baba,F,1/29/1986
452394,s0001,9/16/1960,Chikara,Danlos,F,1/29/1986
231015,e0004,7/17/1960,Vitali,Garnick,F,1/29/1986
107792,s0001,1/13/1965,Shahab,Crooks,M,1/29/1986
448944,e0004,9/4/1952,Keung,Ghelli,M,1/29/1986
282810,s0001,4/6/1953,Zeljko,Merks,M,1/29/1986
426344,s0001,11/4/1960,Lakshmi,Thisen,M,1/29/1986
213495,e0003,5/13/1958,Girolamo,Oehlmann,M,1/29/1986
271697,s0001,8/14/1956,Piyush,Lalonde,M,1/29/1986
477673,s0001,12/15/1954,Mizuhito,Woycyznski,F,1/29/1986
416905,e0003,7/30/1957,Vidar,Serra,M,1/29/1986
95796,s0001,11/6/1959,Charmane,Azulay,F,1/29/1986
299394,s0001,11/6/1959,Yongmin,Georgakopoulos,M,1/29/1986
105838,e0003,6/27/1964,Sudharsan,Glinert,M,1/29/1986
494818,e0002,3/20/1962,Genki,Terekhov,M,1/29/1986
425649,e0003,1/9/1964,Suvo,Byoun,M,1/29/1986
408214,s0002,6/29/1954,Eberhardt,Tchuente,F,1/29/1986
51541,e0002,6/11/1952,Zito,Boudaillier,F,1/30/1986
78902,e0003,12/27/1961,Fan,Kemmerer,M,1/30/1986
105581,e0003,4/10/1955,Rasikan,Hanabata,M,1/30/1986
37203,e0004,7/29/1960,Paloma,Aloia,F,1/30/1986
413508,s0001,4/27/1963,Mahmut,Trogemann,M,1/30/1986
103629,e0003,6/2/1964,Deborah,Rabehasaina,M,1/30/1986
294794,e0001,1/9/1956,Qunsheng,Ravishankar,F,1/30/1986
483449,e0003,11/1/1958,Mokhtar,Zultner,M,1/30/1986
57681,e0002,1/8/1963,Shuichi,Garrabrants,F,1/30/1986
15880,e0004,1/23/1955,Miquel,Dechter,M,1/30/1986
94279,e0002,12/21/1958,Takahiro,Demos,F,1/30/1986
285714,e0003,10/27/1963,Fumiko,Simmen,M,1/30/1986
48972,s0002,7/11/1959,Hugo,Chepyzhov,F,1/30/1986
451672,e0003,8/15/1956,Krisda,Brendel,F,1/30/1986
43525,e0003,4/15/1961,Pranjal,Kirkerud,M,1/30/1986
456671,e0002,7/1/1962,Mohan,Zeidenstein,F,1/30/1986
206292,s0002,5/30/1958,Larisa,Hegner,F,1/30/1986
271194,s0001,6/24/1957,Arto,Gischer,F,1/30/1986
77927,e0002,12/25/1955,Martien,Terlouw,M,1/30/1986
60414,s0001,6/7/1953,Xuejia,Vitiello,M,1/30/1986
66360,s0001,11/28/1963,Kenton,Perez,F,1/30/1986
412783,e0003,10/23/1962,Elzbieta,Birta,M,1/30/1986
224154,e0004,6/18/1961,Pantung,Crabtree,M,1/30/1986
256647,e0003,9/24/1957,Randi,Suri,F,1/30/1986
424017,e0003,11/22/1959,Jianwen,Janocha,M,1/30/1986
10629,s0001,3/23/1954,Lalit,Francisci,F,1/30/1986
62266,e0001,11/14/1959,Yongqiao,Marsiglia,M,1/30/1986
424909,e0003,10/17/1960,Marsha,Papsdorf,F,1/30/1986
280534,s0001,4/6/1955,Oscal,Nilsson,F,1/30/1986
72395,s0001,5/14/1960,Greger,Aloia,M,1/30/1986
252114,e0003,4/17/1961,Yonghong,Raoux,F,1/30/1986
244694,e0002,1/7/1961,Randy,VanScheik,M,1/30/1986
237557,e0003,4/16/1954,Katsuyuki,Orlowska,M,1/30/1986
106341,s0001,4/15/1964,Cedric,Streng,F,1/30/1986
13652,e0002,4/5/1956,Eldridge,Ramsak,F,1/30/1986
218685,e0004,5/13/1952,Sarita,Yavatkar,F,1/30/1986
18305,e0003,1/6/1963,Luise,Bratten,M,1/30/1986
451621,e0003,6/10/1955,Premsyl,Shimshoni,M,1/30/1986
278020,e0003,2/21/1953,Xiaopeng,Chaudhuri,M,1/30/1986
28404,s0001,7/12/1953,Francesca,Schicker,M,1/30/1986
459683,e0002,2/25/1960,Changho,Lanzelotte,M,1/30/1986
444072,s0001,8/15/1964,Naftaly,Peral,M,1/30/1986
34305,e0002,11/19/1960,Alexius,Rabejac,M,1/30/1986
292507,e0004,2/6/1953,Feiyu,Jakobus,M,1/30/1986
38123,s0001,9/3/1953,Kien,Cummings,M,1/30/1986
217029,s0001,1/25/1958,Tadanori,Rahier,M,1/30/1986
234928,e0003,7/31/1956,Olivera,Gunderson,F,1/30/1986
428097,s0001,9/17/1957,Fuqing,Hiroyama,F,1/30/1986
88656,e0004,6/12/1953,Oddvar,Parveen,F,1/30/1986
447324,e0003,1/9/1961,Vasilii,Kilgour,F,1/30/1986
41688,e0003,11/19/1954,Phuoc,Dayana,M,1/30/1986
33264,s0001,7/30/1963,Kwangyoen,Uhrik,M,1/30/1986
14483,e0003,11/1/1954,Supot,Marrevee,M,1/30/1986
100846,e0004,8/30/1955,Mark,Kalloufi,F,1/30/1986
244172,e0004,4/10/1955,Karoline,Thibadeau,F,1/30/1986
93133,s0001,2/22/1963,Mingdong,Attimonelli,M,1/30/1986
222735,s0001,1/17/1955,Tesuro,Tagansky,M,1/30/1986
267619,s0002,9/21/1955,Zengping,Lienhardt,F,1/30/1986
488382,e0003,3/12/1957,Bangqing,Stifter,F,1/30/1986
490816,e0002,8/11/1964,Danny,Zielinski,M,1/30/1986
489892,e0003,5/4/1964,Houman,Gruenwald,F,1/30/1986
40760,s0001,4/25/1953,Munehiro,Yetto,F,1/30/1986
65359,s0001,6/7/1962,Piyush,Castellani,F,1/30/1986
37356,e0003,11/26/1957,Mario,Menhardt,F,1/30/1986
85979,e0003,9/22/1959,Uinam,Leaver,F,1/30/1986
202950,s0002,1/17/1965,Giordano,Pietrzykowski,F,1/30/1986
221153,e0003,7/10/1962,Randy,Sundgren,M,1/30/1986
14224,s0001,2/24/1952,Guther,Conta,M,1/30/1986
23585,e0003,10/8/1964,Tamiya,Back,M,1/30/1986
440379,s0001,3/9/1962,Tran,Brendel,F,1/30/1986
89882,e0003,10/20/1954,Abdulla,Murrill,M,1/30/1986
418764,e0003,5/16/1964,Shaleah,Mitchem,M,1/30/1986
63209,s0001,8/23/1954,Yakkov,Eiron,M,1/30/1986
35855,e0003,10/17/1957,Arif,Vilarrasa,F,1/30/1986
247454,e0002,9/22/1960,Ramachenga,Salverda,F,1/30/1986
265365,s0001,11/28/1964,Tsz,Reghbati,F,1/30/1986
36147,s0002,5/13/1953,Richard,Syrotiuk,M,1/30/1986
434206,s0001,11/15/1964,Elrique,Angelov,F,1/30/1986
468474,s0002,7/3/1956,Heng,Slaats,F,1/30/1986
498947,e0003,4/28/1959,Tomoyuki,Huhdanpaa,F,1/30/1986
61488,s0001,10/22/1956,Gritta,Homond,F,1/30/1986
255723,e0003,6/22/1958,Marc,Emden,M,1/30/1986
414721,s0001,5/24/1953,Shigeu,Kieras,M,1/30/1986
437399,e0003,7/24/1963,Make,Birnbaum,M,1/30/1986
286642,e0002,9/29/1959,Guiseppe,Matzke,F,1/30/1986
99270,e0003,1/28/1961,Shan,Rosenbaum,M,1/30/1986
466743,e0002,11/26/1952,Bogdan,Salvesen,M,1/30/1986
423452,e0003,6/14/1961,Fumino,Foote,F,1/30/1986
216623,s0001,12/14/1959,Moon,Schlegelmilch,M,1/30/1986
31013,s0001,3/11/1962,Ohad,Covnot,F,1/30/1986
444934,s0001,5/24/1955,Oddvar,Attimonelli,F,1/30/1986
37023,e0003,11/26/1953,Shiv,Flasterstein,M,1/30/1986
425948,e0003,11/25/1954,Bikash,Matzke,M,1/30/1986
99564,s0001,11/16/1953,Vitali,Azevdeo,M,1/30/1986
248566,s0002,6/23/1957,Kotesh,Bugaenko,M,1/30/1986
491330,s0001,11/1/1954,Anneli,Bernardinello,M,1/30/1986
265127,e0003,10/31/1963,Zhiguo,Sullins,M,1/30/1986
77541,e0003,10/26/1954,Hideo,Furudate,M,1/30/1986
241926,s0001,7/22/1953,Matk,Debuse,M,1/30/1986
267639,e0003,12/15/1958,Arup,Miake,M,1/30/1986
222496,s0001,8/5/1953,Shao,Etalle,F,1/30/1986
205764,s0001,9/23/1960,Tooru,Bierbaum,M,1/30/1986
417540,e0003,3/1/1963,Marek,Aamodt,F,1/31/1986
482995,s0001,6/29/1964,Surveyors,Murillo,M,1/31/1986
105921,s0001,4/11/1955,Willard,Gubsky,M,1/31/1986
221741,e0002,10/23/1963,Ingemar,Jakobus,M,1/31/1986
485032,s0001,6/26/1953,Subhankar,Vesel,M,1/31/1986
43482,s0001,10/20/1952,Jiann,Pauthner,M,1/31/1986
99074,e0003,7/23/1957,Christophe,Munos,F,1/31/1986
444071,s0001,9/20/1959,Shaibal,Hasham,M,1/31/1986
460640,s0001,5/14/1957,Guozhong,Ramsay,M,1/31/1986
294675,s0002,8/28/1959,Mohan,Basart,M,1/31/1986
275639,s0001,11/8/1955,Kasturi,Claffy,M,1/31/1986
470779,s0001,11/6/1960,Tru,Segond,M,1/31/1986
75374,e0003,7/20/1959,Saddek,Demos,F,1/31/1986
246522,e0003,2/4/1952,Toshimi,Ramras,F,1/31/1986
248223,s0002,11/12/1956,Niranjan,Dechter,M,1/31/1986
424811,s0001,3/23/1954,Tomokazu,Reutenauer,F,1/31/1986
411036,e0003,8/18/1954,Florina,Hofstetter,M,1/31/1986
465311,e0002,11/27/1955,Mitchel,Lenart,M,1/31/1986
474328,e0003,12/2/1960,Mrinalini,Lally,M,1/31/1986
61441,s0001,9/3/1954,Yongqiao,Jayawardene,M,1/31/1986
29766,e0002,6/9/1961,Ramalingam,Decleir,F,1/31/1986
51142,e0003,1/29/1965,Rosine,Lakshmanan,F,1/31/1986
80184,s0002,9/30/1953,Pintsang,Couchot,F,1/31/1986
30179,s0001,4/6/1955,Shirish,Krzyzanowski,F,1/31/1986
11941,s0002,9/1/1960,Gaurav,Cyre,M,1/31/1986
420001,e0003,5/16/1960,Kaijung,Khamsi,M,1/31/1986
290092,e0004,4/1/1958,Takahira,Terkki,F,1/31/1986
437990,e0004,4/28/1956,Rafael,Danner,M,1/31/1986
24536,e0003,6/3/1958,Jeanne,Erez,F,1/31/1986
449885,s0001,12/2/1960,Shridhar,Pappas,F,1/31/1986
250886,s0001,6/11/1955,Kagan,Busillo,M,1/31/1986
82913,e0003,7/23/1953,Luerbio,Gammage,M,1/31/1986
297222,e0003,5/24/1962,Anyuan,Piancastelli,M,1/31/1986
36605,s0001,4/17/1961,Zijian,Strehl,M,1/31/1986
297237,s0001,10/22/1956,Lansing,Angel,M,1/31/1986
455812,s0001,3/2/1963,Otmar,Sidhu,M,1/31/1986
13864,e0003,11/1/1956,Gladys,Attimonelli,M,1/31/1986
230246,e0003,7/25/1954,Herbert,Hasham,M,1/31/1986
283653,s0001,6/19/1955,Neelam,Camurati,F,1/31/1986
437327,s0001,2/18/1959,Isamu,Conte,F,1/31/1986
220573,e0003,1/4/1959,Chinhyun,Koshino,F,1/31/1986
493744,e0003,1/14/1965,Leni,Kropatsch,M,1/31/1986
243428,s0001,8/18/1960,Nathalie,Lowrie,M,1/31/1986
480714,e0003,10/2/1958,Lucien,Kruskal,M,1/31/1986
415015,e0003,6/26/1953,Anyuan,Pokrovskii,M,1/31/1986
23937,e0003,3/15/1963,Aruna,Heuter,F,1/31/1986
434743,s0001,8/14/1961,Chiradeep,Salverda,F,1/31/1986
212346,e0002,4/30/1954,Arve,Akaboshi,F,1/31/1986
75359,e0004,5/18/1964,Magy,Burnard,M,1/31/1986
52669,e0003,5/31/1956,Abdelghani,Domenig,F,1/31/1986
449054,e0003,10/8/1963,Heeju,Veldwijk,M,1/31/1986
43420,s0002,8/2/1952,Ziya,Kolinko,M,1/31/1986
101811,s0002,6/12/1957,Chaoyi,Lenart,M,1/31/1986
270749,s0002,12/27/1957,Toshimo,Ginesta,M,1/31/1986
451234,s0001,4/17/1954,Jingling,Glowinski,F,1/31/1986
490335,s0001,11/5/1958,JoAnna,Figueira,F,1/31/1986
44673,e0002,5/31/1963,Kensei,Brookman,F,1/31/1986
444941,s0002,2/13/1959,Premal,Sankaranarayanan,F,1/31/1986
43923,e0003,10/24/1964,Jiann,Pena,M,1/31/1986
242101,s0001,10/21/1957,Akemi,Tramer,F,1/31/1986
260334,e0003,5/9/1961,Mart,Montresor,F,1/31/1986
217360,e0003,6/8/1961,Youjian,Himler,M,1/31/1986
71435,e0003,10/22/1963,Kristina,Egerstedt,M,1/31/1986
22480,s0001,9/21/1954,Boaz,Mikschl,M,1/31/1986
265250,s0001,2/2/1953,Khaled,Panangaden,M,1/31/1986
78375,e0003,1/4/1956,Breannda,Terkki,F,1/31/1986
212280,e0003,5/9/1956,Khalid,Akiyama,F,1/31/1986
222074,e0004,3/2/1956,Wayne,Prampolini,M,1/31/1986
287553,e0003,6/26/1956,Khatoun,Zeilberger,F,1/31/1986
471505,s0001,12/28/1955,Amalendu,Debuse,F,1/31/1986
283167,e0003,11/28/1962,Khalil,Rubsam,M,1/31/1986
205796,s0001,5/27/1954,Arne,DuCasse,M,1/31/1986
203966,e0003,8/14/1962,Stella,Paciorek,M,1/31/1986
206411,e0003,8/2/1953,Shigeichiro,Vidal,F,1/31/1986
71040,s0002,1/20/1955,Satosi,Pauthner,M,1/31/1986
420282,e0003,8/9/1962,Basil,Erol,F,1/31/1986
205998,s0001,1/5/1957,Hidekazu,Hofmeyr,M,1/31/1986
85188,s0001,5/16/1961,Jagoda,Schade,M,1/31/1986
499089,e0003,12/7/1964,Mona,Riesenhuber,M,1/31/1986
450622,s0001,9/12/1953,Xuejun,Undy,F,1/31/1986
226239,s0001,1/22/1963,Mayuri,Zastre,M,1/31/1986
91787,e0002,12/2/1958,Rimli,Sidje,M,1/31/1986
35152,s0001,1/28/1964,Khaled,Lubachevsky,M,1/31/1986
81081,s0001,2/8/1963,Uno,Bahl,M,1/31/1986
95224,s0001,4/11/1961,Sumant,Yavatkar,M,1/31/1986
233080,e0003,4/21/1953,Marsha,Frezza,F,1/31/1986
410610,e0003,12/3/1958,Pohua,Itzfeldt,M,1/31/1986
444803,e0003,1/2/1963,Lene,Eldridge,F,1/31/1986
255461,e0001,7/14/1957,Akhilish,Zhiwei,M,1/31/1986
94901,s0001,7/23/1959,Heekeun,Uhrig,M,1/31/1986
483718,e0003,7/28/1956,Prodip,Limongiello,M,2/1/1986
488354,e0003,2/8/1959,Franziska,Iivonen,F,2/1/1986
475591,s0001,4/9/1964,Goetz,Zlotek,M,2/1/1986
464682,s0001,7/14/1959,Mohit,Plessier,F,2/1/1986
19823,e0003,11/12/1963,Wuxu,Liedekerke,F,2/1/1986
228788,e0003,5/6/1962,Saddek,Lammel,F,2/1/1986
416123,e0002,2/26/1961,Aiman,Syang,M,2/1/1986
87538,s0001,3/29/1961,Jenwei,Baig,F,2/1/1986
93092,s0001,4/13/1964,Radhika,Sudkamp,F,2/1/1986
467981,e0003,1/24/1956,Mahmut,Copas,F,2/1/1986
283461,s0001,7/8/1961,Kazuhide,Businaro,M,2/1/1986
14747,s0001,4/26/1963,Toong,Leppanen,M,2/1/1986
280278,e0003,6/4/1961,Susanta,Slutz,M,2/1/1986
428180,e0003,12/5/1952,Wilmer,Lindqvist,M,2/1/1986
76719,e0002,11/22/1954,Filipp,Smeets,M,2/1/1986
